stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
00018110,2607,"Ray Lawson Blvd at Stalbridge Ave",,  43.646152, -79.739601,,,0,,,0
00018120,2608,"Ray Lawson Blvd at Hickory Wood Jr. E.S.",,  43.645691, -79.742439,,,0,,,1
00018130,2609,"Ray Lawson Blvd at Kingknoll Dr",,  43.644386, -79.744713,,,0,,,1
00018135,2610,"Kingknoll Dr n/of Ray Lawson Blvd",,  43.644547, -79.745605,,,0,,,0
00018150,2612,"Kingknoll Dr opp Pennsylvania Ave",,  43.646770, -79.747147,,,0,,,0
00018170,2614,"Kingknoll Dr / Tulip Ave",,  43.649433, -79.744751,,,0,,,0
00018171,4095,"Kingknoll Dr e/of Ortona Dr",,  43.650150, -79.744247,,,0,,,0
00018175,4099,"Kingknoll Dr btwn Creditstone Rd & Pennsylvania Av",,  43.647461, -79.746964,,,0,,,0
00018180,2615,"Kingknoll Dr w/of Windmill Blvd",,  43.651505, -79.743118,,,0,,,0
00018190,2616,"Kingknoll Dr at 45 Kingknoll Dr (w/of McLaughlin)",,  43.653275, -79.741219,,,0,,,1
00018200,2617,"Sheridan Rt 53 / 54 EB to Brampton Gateway Term",,  43.656414, -79.740494,,,0,place_SHER,,1
00018205,2618,"Sheridan Rt 53 / 56 WB Stop",,  43.656528, -79.740685,,,0,place_SHER,,1
00018290,2623,"Central Park Dr n/of Hanover Rd",,  43.722176, -79.724258,,,0,,,1
00018300,2624,"Central Park Dr n/of Howden Blvd",,  43.724834, -79.727028,,,0,,,1
00018310,2625,"Central Park Dr e/of Hilldale Cres (W)",,  43.726376, -79.727753,,,0,,,1
00018370,2626,"Bramalea Rd n/of Trillium Crt",,  43.740589, -79.738899,,,0,,,0
00018380,2627,"Bramalea Rd at Professor's Lake Pky",,  43.741535, -79.740158,,,0,,,0
00018425,2632,"Bovaird Dr e/of Sunny Meadow Blvd",,  43.749794, -79.739273,,,0,,,1
00018430,2633,"Sunny Meadow Blvd s/of Thunderbird Trail",,  43.750370, -79.740929,,,0,,,0
00018440,2634,"Sunny Meadow Blvd at Peter Robertson Blvd",,  43.751682, -79.741753,,,0,,,1
00018540,2635,"Fernforest Dr opp Kimberly Cres (S)",,  43.741493, -79.754288,,,0,,,1
00018550,2636,"Fernforest Dr at Softneedle Ave",,  43.739288, -79.753082,,,0,,,1
00018560,2637,"MacKay St N s/of Bovaird Dr E",,  43.737629, -79.750504,,,0,,,0
00018570,2638,"Mackay St N s/of Middleton Way",,  43.736462, -79.748489,,,0,,,1
00018580,2639,"Mackay St N at Mayberry Crt",,  43.735737, -79.747253,,,0,,,1
00018590,2640,"Mackay St N at Ashton Cres",,  43.735325, -79.745491,,,0,,,1
00018600,2641,"Mackay St N opp Morley Cres (S)",,  43.735245, -79.743927,,,0,,,1
00018610,2642,"Mackay St S at Mangrove Rd",,  43.734402, -79.741310,,,0,,,0
00018630,2644,"Mackay St S at Maitland St",,  43.733307, -79.737457,,,0,,,1
00018640,2645,"Mackay St S n/of Mayfair Cres",,  43.732067, -79.735344,,,0,,,0
00018660,2647,"Williams Pky E opp Mansfield St (W)",,  43.727325, -79.739716,,,0,,,1
00018670,2648,"Williams Pky E opp Mansfield St (E)",,  43.728897, -79.737312,,,0,,,1
00018680,2649,"Dixie Rd s/of Williams Pky E",,  43.724934, -79.741798,,,0,,,0
00018690,2650,"Dixie Rd at Lascelles Blvd",,  43.723228, -79.739510,,,0,,,0
00018700,2651,"Dixie Rd opp Crescent Hill Dr (S)",,  43.721062, -79.736549,,,0,,,0
00018710,2652,"Dixie Rd at Howden Blvd",,  43.719402, -79.734367,,,0,,,1
00018720,2653,"Dixie Rd at Hazelwood Dr",,  43.718208, -79.732758,,,0,,,0
00018730,2654,"Dixie Rd at Hillside Dr (n/of Queen St E)",,  43.716110, -79.730019,,,0,,,1
00018740,2655,"Dixie Rd at Lisa St",,  43.713348, -79.726418,,,0,,,1
00018870,2656,"Hurontario St s/of Perth St",,  43.727993, -79.816727,,,0,,,1
00018880,2657,"Hurontario St n/of Perth St",,  43.729565, -79.818985,,,0,,,0
00018885,2658,"Hurontario St s/of Roycrest St",,  43.730396, -79.820099,,,0,,,1
00018920,2662,"Mayfield Rd opp Summer Valley Dr",,  43.736164, -79.822182,,,0,,,1
00018930,2663,"Mayfield Rd w/of Inder Heights Dr",,  43.740520, -79.817657,,,0,,,0
00018940,2664,"Kennedy Rd N s/of Mayfield Rd",,  43.743145, -79.813950,,,0,,,0
00018950,2665,"Kennedy Rd N s/of Kenpark Ave",,  43.741909, -79.812271,,,0,,,0
00018960,2666,"Kennedy Rd N at Carnforth Dr",,  43.738571, -79.807724,,,0,,,1
00018970,2667,"Kennedy Rd N opp Christie Dr",,  43.737267, -79.805923,,,0,,,1
00019060,2668,"Sandalwood Pkwy w/of Kennedy Rd",,  43.727863, -79.793488,,,0,,,1
00019070,2669,"Kennedy Rd N opp Piedmont Dr",,  43.725765, -79.790276,,,0,,,1
00019080,2670,"Kennedy Rd N opp Heart Lake Medical Bldg",,  43.724148, -79.788017,,,0,,,0
00019090,2671,"Kennedy Rd N at Ruth Ave",,  43.723019, -79.786491,,,0,,,1
00019100,2672,"Kennedy Rd N btwn Ruth Ave & Wexford Rd",,  43.721024, -79.783760,,,0,,,1
00019110,2673,"Kennedy Rd N at Wexford Rd",,  43.719505, -79.781708,,,0,,,1
00019120,2674,"Kennedy Rd N at Bovaird Dr E",,  43.716267, -79.777374,,,0,,,1
00019130,2675,"Kennedy Rd N btwn Bovaird Dr E & Centre St N",,  43.713688, -79.773849,,,0,,,1
00019140,2676,"Kennedy Rd N at Centre St N",,  43.711670, -79.771202,,,0,,,1
00019150,2677,"Kennedy Rd N btwn Centre St N & Williams Pky E",,  43.709789, -79.768585,,,0,,,1
00019160,2678,"Kennedy Rd N at Williams Pky E",,  43.708469, -79.766922,,,0,,,1
00019170,2680,"Kennedy Rd N at Linkdale Rd",,  43.706142, -79.763756,,,0,,,1
00019180,2681,"Kennedy Rd N at Vodden St E",,  43.702713, -79.759125,,,0,,,1
00019190,2682,"Kennedy Rd N opp Centennial Mall Private Entrance",,  43.701408, -79.757378,,,0,,,1
00019200,2683,"Kennedy Rd N at Edgemont Dr",,  43.700031, -79.755547,,,0,,,1
00019210,2684,"Kennedy Rd N at McCaul St",,  43.698765, -79.753845,,,0,,,1
00019220,2685,"Kennedy Rd N at Church St E",,  43.697750, -79.752487,,,0,,,1
00019230,2686,"Kennedy Rd S s/of Queen St E",,  43.695190, -79.749146,,,0,,,1
00019240,2687,"Kennedy Rd S s/of Eastern Ave",,  43.693508, -79.746819,,,0,,,0
00019250,2689,"Kennedy Rd S at Orenda Rd",,  43.692360, -79.745270,,,0,,,1
00019260,2690,"Kennedy Rd S at Clarence St",,  43.689892, -79.742020,,,0,,,1
00019270,2691,"Kennedy Rd S at Research Rd",,  43.687996, -79.739426,,,0,,,0
00019280,2692,"Kennedy Rd S at Dean St",,  43.686852, -79.737877,,,0,,,1
00019290,2693,"Kennedy Rd S at Tullamore Crt (Tullamore Nursing)",,  43.684990, -79.735367,,,0,,,0
00019300,2694,"Kennedy Rd S s/of Tullamore Crt",,  43.683712, -79.733643,,,0,,,0
00019310,2695,"Kennedy Rd S at Chamney Crt",,  43.682278, -79.731728,,,0,,,0
00019320,2696,"Kennedy Rd S btwn Chamney Crt & Rambler Dr",,  43.681103, -79.730209,,,0,,,0
00019330,2697,"Kennedy Rd S s/of Rambler Dr",,  43.678764, -79.727028,,,0,,,0
00019340,2698,"Kennedy Rd S at 365 Kennedy Rd S",,  43.677296, -79.725067,,,0,,,0
00019350,2699,"Kennedy Rd n/of Steeles Ave",,  43.676308, -79.723770,,,0,,,1
00019360,2700,"Kennedy Rd S s/of Steeles Ave E",,  43.674919, -79.721916,,,0,,,1
00019370,2701,"Kennedy Rd S at Hartford Trail",,  43.672710, -79.718163,,,0,,,0
00019372,2702,"Kennedy Rd S at Brampton Golf Club (7700 Kennedy)",,  43.669735, -79.714211,,,0,,,0
00019375,2703,"Kennedy Rd S opp CAA Centre",,  43.667934, -79.711815,,,0,,,1
00019378,3875,"Kennedy Rd at 7580 Kennedy Rd",,  43.667706, -79.711029,,,0,,,1
00019390,6109,"Kennedy Rd S opp Secretariat Court",,  43.659340, -79.700226,,,0,,,1
00019400,6110,"Kennedy Rd S at Gibraltar Dr",,  43.654701, -79.693939,,,0,,,0
00019410,6111,"Kennedy Rd S at Admiral Blvd",,  43.652901, -79.691612,,,0,,,0
00019420,6112,"Kennedy Rd S at Courtneypark Dr E",,  43.647758, -79.684677,,,0,,,1
00019430,6113,"Courtneypark Dr E w/of Kennedy Rd",,  43.647411, -79.684982,,,0,,,1
00019440,6114,"Courtneypark Dr E at Innovator Dr",,  43.644630, -79.686745,,,0,,,1
00019450,6115,"Courtneypark Dr btwn Innovator Dr and Edwards Bl",,  43.642162, -79.688843,,,0,,,1
00019455,6116,"Courtneypark Dr at Edwards Blvd",,  43.639538, -79.691750,,,0,,,0
00019470,6118,"Courtneypark Dr E at Hurontario St",,  43.637547, -79.694016,,,0,,,0
00019490,6120,"Hurontario St n/of Ambassador Dr",,  43.639767, -79.697403,,,0,,,1
00019500,6121,"Hurontario St n/of Superior Blvd",,  43.641731, -79.700058,,,0,,,1
00019510,6122,"Hurontario St n/of Admiral Blvd",,  43.644035, -79.703171,,,0,,,1
00019520,6123,"Hurontario St at Derry Rd",,  43.646164, -79.705765,,,0,,,1
00019530,6124,"Derry Rd at Edwards Blvd",,  43.648415, -79.703339,,,0,,,1
00019540,6125,"Derry Rd btwn Edwards Blvd and  Kenderry Gate",,  43.650726, -79.700699,,,0,,,1
00019550,6126,"Derry Rd at Kenderry Gate",,  43.652077, -79.699341,,,0,,,1
00019560,6127,"Kennedy Rd S n/of Derry Rd",,  43.656693, -79.696213,,,0,,,1
00019565,6128,"Kennedy Rd S at Secretariat Crt",,  43.658924, -79.699226,,,0,,,1
00019567,6129,"Kennedy Rd S n/of Derry Rd",,  43.656437, -79.696365,,,0,,,1
00019570,2726,"Kennedy Rd S at CAA Centre",,  43.666679, -79.709595,,,0,,,1
00019575,2727,"Kennedy Rd at 7725 Kennedy Rd",,  43.669975, -79.714066,,,0,,,1
00019610,2729,"Kennedy Rd S n/of Steeles Ave E",,  43.676231, -79.723213,,,0,,,1
00019620,2730,"Kennedy Rd S at 370 Kennedy Rd S",,  43.677738, -79.725235,,,0,,,1
00019630,2731,"Kennedy Rd S n/of Steeles Ave E",,  43.679024, -79.727020,,,0,,,1
00019640,2732,"Kennedy Rd S n/of Rambler Dr",,  43.680950, -79.729599,,,0,,,1
00019650,2733,"Kennedy Rd S at Glidden Rd",,  43.682129, -79.731178,,,0,,,1
00019660,2734,"Kennedy Rd S opp Tullamore Rd",,  43.684124, -79.733849,,,0,,,1
00019670,2735,"Kennedy Rd S at Stafford Dr",,  43.685562, -79.735786,,,0,,,0
00019680,2736,"Kennedy Rd S opp Dean St (at 110 Kennedy Rd )",,  43.687008, -79.737724,,,0,,,0
00019690,2737,"Kennedy Rd S opp Research Rd (at 90 Kennedy Rd )",,  43.687904, -79.738914,,,0,,,1
00019700,2738,"Kennedy Rd S at Clarence St",,  43.689537, -79.741096,,,0,,,1
00019710,2739,"Kennedy Rd S n/of Orenda Rd",,  43.693020, -79.745781,,,0,,,1
00019720,2740,"Kennedy Rd S at Eastern Ave",,  43.693939, -79.747009,,,0,,,0
00019730,2741,"Kennedy Rd S at Queen St E",,  43.695343, -79.748795,,,0,,,1
00019740,2742,"Kennedy Rd N opp Church St",,  43.697628, -79.751938,,,0,,,1
00019750,2743,"Kennedy Rd N opp Edgemont Dr",,  43.700272, -79.755424,,,0,,,1
00019760,2744,"Kennedy Rd N at Centennial Mall",,  43.701557, -79.757133,,,0,,,1
00019770,2745,"Kennedy Rd N at Vodden St E",,  43.703186, -79.759346,,,0,,,1
00019780,2746,"Kennedy Rd N at Townsend Gate",,  43.705814, -79.762886,,,0,,,1
00019790,2747,"Kennedy Rd N at Williams Pky E",,  43.708355, -79.766266,,,0,,,1
00019800,2748,"Kennedy Rd N n/of Williams Pky E",,  43.709923, -79.768440,,,0,,,1
00019810,2749,"Kennedy Rd N at Rutherford Rd N",,  43.711605, -79.770599,,,0,,,1
00019820,2750,"Kennedy Rd N btwn Rutherford Rd N & Bovaird Dr E",,  43.713482, -79.773239,,,0,,,0
00019830,2751,"Kennedy Rd N at Bovaird Dr E",,  43.715656, -79.775978,,,0,,,1
00019840,2752,"Kennedy Rd N at Notre Dame Ave",,  43.719166, -79.780853,,,0,,,1
00019850,2753,"Kennedy Rd N btwn Notre Dame Ave & Cochrane Ave",,  43.721191, -79.783646,,,0,,,1
00019860,2754,"Kennedy Rd N at Cochrane Ave",,  43.722820, -79.785820,,,0,,,1
00019870,2755,"Kennedy Rd N at Heart Lake Medical",,  43.724125, -79.787590,,,0,,,0
00019880,2756,"Kennedy Rd N at Piedmont Dr",,  43.725735, -79.789825,,,0,,,0
00019890,2757,"Kennedy Rd N n/of Piedmont Dr",,  43.727066, -79.791618,,,0,,,0
00019900,2758,"Kennedy Rd N at Sandalwood Pky E",,  43.727997, -79.792786,,,0,,,1
00019928,3729,"Heart Lake Terminal Route 7 NB - Arrival",,  43.727921, -79.798210,,,0,place_HTLK,,1
00019930,3544,"Heart Lake Terminal Route 7 / 7A SB - Departure",,  43.727940, -79.798233,,,0,place_HTLK,,1
00019940,6130,"Kennedy Rd S at Ambassador Dr",,  43.649807, -79.687447,,,0,,,1
00020200,2785,"Bramalea Rd n/of Fleetwood Cres",,  43.721962, -79.713913,,,0,,,1
00020270,2788,"Queen St btwn Gateway Blvd & Airport Rd",,  43.740379, -79.699158,,,0,,,1
00020300,2791,"Queen St E e/of Delta Park Blvd",,  43.746506, -79.692017,,,0,,,1
00020310,2792,"Queen St E at Auction Lane",,  43.749832, -79.688065,,,0,,,1
00020355,2796,"Chrysler Dr s/of Williams Pky E",,  43.748287, -79.714157,,,0,,,1
00020370,7018,"Highway 7 w/of Roybridge Gate (Drop-Off Only)",,  43.771786, -79.626015,,,0,,,0
00020390,7019,"Hwy 7 e/of Hwy 27",,  43.773075, -79.620888,,,0,,,1
00020400,7021,"Hwy 7 e/of Martin Grove Rd",,  43.775921, -79.608658,,,0,,,1
00020420,7023,"Hwy 7 at Kipling Ave",,  43.778484, -79.597504,,,0,,,1
00020430,7024,"Hwy 7 at Islington Ave",,  43.780468, -79.589554,,,0,,,1
00020450,7026,"Hwy 7 at (EB) Helen Station",,  43.782841, -79.578865,,,0,,,1
00020460,7027,"Hwy 7 at (EB) Pine Valley Station",,  43.784199, -79.572197,,,0,,,1
00020480,7029,"Hwy 7 at (EB) Ansley Grove Station",,  43.787697, -79.555275,,,0,,,1
00020500,7031,"Hwy 7 at (EB) Weston Station",,  43.789597, -79.546402,,,0,,,1
00020510,7032,"Hwy 7 at (WB) Commerce Station",,  43.792084, -79.534401,,,0,,,1
00020930,7071,"Hwy 7 at (EB) Commerce Station",,  43.792381, -79.532661,,,0,,,1
00020940,7072,"Hwy 7 at (WB) Weston Station",,  43.789215, -79.548447,,,0,,,1
00020960,7074,"Hwy 7 at  (WB) Ansley Grove Station",,  43.787510, -79.556976,,,0,,,1
00020980,7076,"Hwy 7 at (WB) Pine Valley Station",,  43.783989, -79.573936,,,0,,,1
00020985,7077,"Hwy 7 at (WB) Helen Station",,  43.782627, -79.580429,,,0,,,1
00021010,7079,"Hwy 7 at Islington Ave",,  43.780548, -79.590233,,,0,,,1
00021020,7080,"Hwy 7 w/of Kipling Ave",,  43.778904, -79.597046,,,0,,,1
00021040,7082,"Hwy 7 at Martin Grove Rd",,  43.776035, -79.609230,,,0,,,1
00021060,7084,"Hwy 7 at Hwy 27",,  43.774227, -79.617332,,,0,,,1
00021070,7085,"Highway 7 e/of Vaughan Valley Rd (Pick-Up Only)",,  43.772263, -79.625504,,,0,,,1
00021100,2881,"Queen St E w/of Palleschi Dr",,  43.765198, -79.661736,,,0,,,1
00021135,2885,"Queen St E at Auction Lane",,  43.750946, -79.687393,,,0,,,1
00021137,2886,"Queen St E at Maritime Ontario",,  43.745823, -79.693443,,,0,,,1
00021160,2888,"Queen St E at Canadian Tire",,  43.740463, -79.699715,,,0,,,0
00021200,2890,"Torbram Rd n/of Queen St E",,  43.734882, -79.708061,,,0,,,1
00021210,2891,"Bramalea Rd at Kensington Rd",,  43.723255, -79.716019,,,0,,,1
00022620,2895,"Bartley Bull Pkwy e/of Main St S",,  43.667858, -79.734795,,,0,,,1
00022640,2897,"Bartley Bull Pky at Golf View Dr",,  43.670383, -79.732269,,,0,,,0
00022650,2898,"Bartley Bull Pky at Caldwell Cres (W)",,  43.672115, -79.729225,,,0,,,0
00022660,2899,"Bartley Bull Pky at Orchard Dr",,  43.673988, -79.726784,,,0,,,1
00022670,2900,"Bartley Bull Pky opp Kilmanagh Crt",,  43.675407, -79.726219,,,0,,,1
00022680,2901,"Bartley Bull Pky at Rambler Dr",,  43.677578, -79.728691,,,0,,,1
00022690,2902,"Bartley Bull Pky s/of Robert Cres",,  43.679333, -79.731476,,,0,,,1
00022700,2903,"Bartley Bull Pky btwn Roberts Cres & Tullamore Rd",,  43.681553, -79.733948,,,0,,,1
00022710,2904,"Bartley Bull Pky at Tullamore Rd",,  43.682312, -79.735573,,,0,,,0
00022720,2905,"Harper Rd n/of Bartley Bull Pkwy",,  43.680832, -79.737854,,,0,,,0
00022730,2906,"Harper Rd at Jersey Ave",,  43.682209, -79.740257,,,0,,,0
00022740,2907,"Harper Rd at Cornwall Rd",,  43.683472, -79.742485,,,0,,,0
00022750,2908,"Marsden Cres at Eldomar Ave",,  43.683422, -79.743912,,,0,,,0
00022760,2909,"Sterne Ave n/of Eldomar Ave",,  43.684391, -79.743645,,,0,,,1
00022770,2910,"Sterne Ave at Clarence St",,  43.685875, -79.745636,,,0,,,1
00022780,2911,"Centre St S n/of Hardwick Dr",,  43.686729, -79.747002,,,0,,,0
00022790,2912,"Centre St S opp Haslemere Ave",,  43.687969, -79.749451,,,0,,,0
00022800,2913,"Centre St S at John St",,  43.690193, -79.753632,,,0,,,1
00022810,2914,"Centre St s/of Wilson Ave",,  43.691425, -79.755768,,,0,,,0
00022820,2915,"Centre St N n/of Church St",,  43.692886, -79.758270,,,0,,,0
00022830,2916,"Centre St N at Woodward Ave",,  43.693935, -79.760109,,,0,,,0
00022840,2917,"Centre St N n/of Beech St",,  43.696667, -79.762726,,,0,,,1
00022850,2918,"Centre St N n/of Vodden St E",,  43.698040, -79.764511,,,0,,,1
00022860,2919,"Centre St N n/of Tolton (Sr. John A. McDonald PS)",,  43.699249, -79.766563,,,0,,,1
00022875,2921,"Centre St N opp Prouse Dr",,  43.702206, -79.770729,,,0,,,1
00022880,2922,"Centre St N n/of Williams Pky E",,  43.703827, -79.772911,,,0,,,1
00022890,2923,"Centre St N at Claypine Trail",,  43.706047, -79.771614,,,0,,,0
00022900,2924,"Centre St N at Blackthorn Lane (N)",,  43.708263, -79.771828,,,0,,,1
00022910,2925,"Centre St N opp Foster Cres",,  43.709679, -79.772614,,,0,,,1
00022920,2926,"Centre St N at Kennedy Rd N",,  43.711380, -79.770981,,,0,,,1
00022930,2927,"Rutherford Rd N e/of Kennedy Rd N",,  43.712234, -79.770088,,,0,,,1
00022940,2928,"Rutherford Rd N at Weybridge Trail (E)",,  43.713493, -79.768539,,,0,,,1
00022950,2929,"Rutherford Rd N opp Wikander Way",,  43.713596, -79.766418,,,0,,,1
00022960,2930,"Rutherford Rd N at Weybridge Trail (W)",,  43.713856, -79.763680,,,0,,,1
00022970,2932,"Rutherford Rd N s/of Williams Pky E",,  43.712719, -79.760086,,,0,,,1
00022980,2933,"Rutherford Rd N at Bruce Beer Dr (S)",,  43.709450, -79.757553,,,0,,,1
00022990,2934,"Rutherford Rd N opp Century Gardens Park",,  43.707973, -79.756683,,,0,,,1
00023000,2935,"Rutherford Rd N at Vodden St E",,  43.707008, -79.754761,,,0,,,1
00023010,2936,"Rutherford Rd N at Reigate Ave",,  43.705910, -79.750198,,,0,,,1
00023020,2937,"Rutherford Rd N at Madoc Dr",,  43.704468, -79.747803,,,0,,,1
00023030,2938,"Rutherford Rd N n/of Queen St E (at Archdekin Dr)",,  43.702862, -79.744644,,,0,,,1
00023040,2939,"Queen St E w/of Hwy 410 Ramp ( at Burger King )",,  43.703171, -79.740685,,,0,,,1
00023058,3584,"Queen St w/of Dixie Rd",,  43.713638, -79.729073,,,0,,,0
00023070,2942,"Peel Centre Dr e/of BCC Entrance (opp ROP Bldg)",,  43.717339, -79.723412,,,0,,,1
00023140,2949,"Team Canada Dr btwn Knightsbridge & Peel Cente Dr",,  43.717651, -79.719574,,,0,,,1
00023150,2950,"Peel Centre Dr at Region of Peel Bldg.",,  43.718548, -79.722321,,,0,,,1
00023165,2952,"Queen St E btwn Dixie Rd & Laurelcrest St",,  43.711143, -79.732414,,,0,,,0
00023180,2954,"Queen St E w/of Hwy 410 (Petro Canada)",,  43.703861, -79.740471,,,0,,,1
00023190,2956,"Rutherford Rd N n/of Queen St E",,  43.702255, -79.742905,,,0,,,1
00023200,2957,"Rutherford Rd N n/of Archdekin Dr (S)",,  43.702995, -79.744507,,,0,,,0
00023210,2958,"Rutherford Rd N at Madoc Dr",,  43.704395, -79.747284,,,0,,,1
00023220,2959,"Rutherford Rd N at Herkley Dr",,  43.706223, -79.750374,,,0,,,0
00023230,2960,"Rutherford Rd N at Vodden St E",,  43.706955, -79.754044,,,0,,,0
00023235,2961,"Rutherford Rd N at Gordon Dr",,  43.707542, -79.755623,,,0,,,1
00023250,2963,"Rutherford Rd N at Archdekin Dr (N)",,  43.709671, -79.757439,,,0,,,1
00023260,2964,"Rutherford Rd N s/of Williams Pky E",,  43.712929, -79.759995,,,0,,,1
00023265,2965,"Rutherford Rd N btwn Williams Pky & Wikander Way",,  43.714314, -79.762459,,,0,,,0
00023270,2966,"Rutherford Rd N w/of Thorson Gate",,  43.713680, -79.764687,,,0,,,1
00023290,2968,"Rutherford Rd e/of Winterfold Dr",,  43.713863, -79.767639,,,0,,,0
00023300,2969,"Rutherford Rd N at Kennedy Rd N",,  43.711926, -79.770699,,,0,,,1
00023310,2970,"Centre St N at Foster Cres",,  43.709644, -79.772827,,,0,,,1
00023320,2971,"Centre St N s/of Dawson Cres",,  43.708111, -79.771927,,,0,,,1
00023330,2972,"Centre St N opp Claypine Trail",,  43.706135, -79.771782,,,0,,,0
00023340,2973,"Centre St N at Williams Pky E",,  43.703438, -79.772682,,,0,,,1
00023350,2974,"Centre St N at Linkdale Rd",,  43.701614, -79.770210,,,0,,,1
00023360,2975,"Centre St N at Tolton Dr",,  43.698814, -79.765877,,,0,,,1
00023370,2976,"Centre St N at Vodden St E",,  43.697456, -79.764038,,,0,,,1
00023390,2978,"Centre St N at Scott St",,  43.694069, -79.760582,,,0,,,1
00023400,2979,"Centre St N at Church St",,  43.692600, -79.758034,,,0,,,1
00023410,2980,"Centre St N at Queen St E",,  43.690849, -79.754997,,,0,,,1
00023430,2982,"Centre St S at Haslemere Ave",,  43.687904, -79.749664,,,0,,,1
00023440,2983,"Centre St S s/of Haslemere Ave",,  43.686882, -79.747406,,,0,,,0
00023450,2984,"Sterne Ave s/of Clarence St",,  43.685535, -79.745422,,,0,,,1
00023460,2985,"Sterne Ave at Eldomar Ave",,  43.684174, -79.743584,,,0,,,1
00023475,2986,"Marsden Cres at Eldomar Ave",,  43.683105, -79.743729,,,0,,,0
00023480,2987,"Harper Rd at Golding Ave",,  43.683048, -79.741966,,,0,,,0
00023490,2988,"Harper Rd opp Jersey Ave",,  43.682262, -79.740601,,,0,,,0
00023500,2989,"Harper Rd at Bartley Bull Pky",,  43.680611, -79.737701,,,0,,,0
00023510,2990,"Bartley Bull Pky at Tullamore Rd",,  43.682152, -79.735893,,,0,,,1
00023520,2991,"Bartley Bull Pky btwn Tullamore Rd & Roberts Cres",,  43.681499, -79.734077,,,0,,,1
00023530,2992,"Bartley Bull Pky at Roberts Cres",,  43.680050, -79.732460,,,0,,,1
00023540,2993,"Bartley Bull Pky at Watson Cres",,  43.678841, -79.731117,,,0,,,1
00023550,2994,"Bartley Bull Pky at Caledon Cres",,  43.677464, -79.728722,,,0,,,1
00023560,2995,"Bartley Bull Pky s/of Kilmanagh Crt",,  43.675220, -79.726334,,,0,,,0
00023570,2996,"Bartley Bull Pky at Orchard Dr",,  43.674259, -79.726624,,,0,,,1
00023580,2997,"Bartley Bull Pky opp Caldwell Cres (W)",,  43.672379, -79.729073,,,0,,,0
00023590,2998,"Bartley Bull Pky at Erindale Cres",,  43.671001, -79.730690,,,0,,,1
00023600,2999,"Bartley Bull Pky at Bartley Bull Pky",,  43.670525, -79.733391,,,0,,,1
00023610,3000,"Bartley Bull Pkwy at Main St S",,  43.668884, -79.734047,,,0,,,0
00023635,3002,"Williams Pky W at Murray St",,  43.697632, -79.778831,,,0,,,0
00023840,3004,"Central Park Dr at Bramalea Rd",,  43.729401, -79.724686,,,0,,,1
00023880,3005,"Central Park Dr at Hilldale Cres (E)",,  43.729000, -79.725540,,,0,,,1
00023890,3006,"Central Park Dr at Hilldale Cres (W)",,  43.726173, -79.728050,,,0,,,1
00023900,3007,"Central Park Dr s/of Howden St",,  43.723766, -79.726295,,,0,,,1
00023910,3008,"Central Park Dr s/of Hanover Rd",,  43.721035, -79.723106,,,0,,,1
00024260,3012,"Jordan Blvd at Jayfield Rd",,  43.739941, -79.727020,,,0,,,0
00024290,3014,"North Park Dr opp Jaffa Dr",,  43.743557, -79.733055,,,0,,,0
00024300,3015,"North Park Dr opp Jefferson Rd",,  43.740345, -79.735703,,,0,,,0
00024380,3017,"North Park Dr at Jefferson Rd",,  43.740166, -79.735588,,,0,,,0
00024385,3018,"North Park Dr btwn Jefferson Rd & Jaffa Dr",,  43.742283, -79.733772,,,0,,,0
00024390,3019,"North Park Dr e/of Jaffa Dr",,  43.743443, -79.732887,,,0,,,0
00024430,3020,"Jordan Blvd at Williams Pky E",,  43.738640, -79.725685,,,0,,,1
00024830,3023,"Vodden St E at Ken Whillans Dr",,  43.694523, -79.767532,,,0,,,0
00024840,3024,"Vodden St E at Centre St N",,  43.697552, -79.764313,,,0,,,0
00024850,3025,"Vodden St E at Post Rd",,  43.698845, -79.762878,,,0,,,0
00024855,3026,"Vodden St E at Cumberland Dr",,  43.701046, -79.760483,,,0,,,0
00024860,3027,"Vodden St E at Kennedy Rd N",,  43.702103, -79.759209,,,0,,,0
00024870,3028,"Vodden St E at Hansen Rd",,  43.703880, -79.757294,,,0,,,1
00024880,3029,"Vodden St E at Rutherford Rd N",,  43.706806, -79.754402,,,0,,,0
00024890,3030,"Vodden St E e/of Robwill Crt",,  43.707836, -79.753265,,,0,,,0
00024900,3031,"Vodden St E w/of Archdekin Dr",,  43.709843, -79.750946,,,0,,,1
00024910,3032,"Vodden St E at 399 Vodden St E",,  43.711296, -79.749245,,,0,,,1
00024920,3033,"Vodden St E e/of Lansdowne Dr",,  43.713036, -79.744583,,,0,,,1
00024930,3034,"Vodden St E at Laurelcrest St",,  43.714252, -79.742371,,,0,,,1
00024940,3035,"Vodden St E at Howden Blvd",,  43.716293, -79.741714,,,0,,,1
00024980,3037,"Howden Blvd e/of Hedgeson Crt (Howden Rec Centre)",,  43.722309, -79.730324,,,0,,,1
00024990,3038,"Howden Blvd w/of Heathcliffe Square",,  43.723701, -79.728333,,,0,,,1
00025030,3039,"Central Park Dr at Gleneaden Crt",,  43.731831, -79.721924,,,0,,,0
00025050,3040,"Central Park Dr opp Greenbriar Rec Centre",,  43.735184, -79.715660,,,0,,,1
