shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
570008,43.6536813102,-79.754068966,100001
570008,43.6537502291,-79.7533706148,100002
570008,43.6537511987,-79.7532118643,100003
570008,43.653706428,-79.7529870959,100004
570008,43.6536497036,-79.7528220991,100005
570008,43.6535799632,-79.7527020148,100006
570008,43.6530935095,-79.752020126,100007
570008,43.652572533,-79.7513104421,100008
570008,43.6528997937,-79.7509366014,100009
570008,43.6528997937,-79.7509366014,110001
570008,43.653122118,-79.750682739,110002
570008,43.6543157614,-79.7493397708,110003
570008,43.6545665352,-79.7490530632,110004
570008,43.6545665352,-79.7490530632,120001
570008,43.6547443885,-79.7488497142,120002
570008,43.6551803288,-79.7485343544,120003
570008,43.6553328724,-79.7484865419,120004
570008,43.6557234505,-79.74838666,120005
570008,43.6559834561,-79.7483676174,120006
570008,43.6560808939,-79.7483854354,120007
570008,43.6560808939,-79.7483854354,130001
570008,43.6562153209,-79.7484099258,130002
570008,43.6562822337,-79.7484358187,130003
570008,43.6564630727,-79.7485052303,130004
570008,43.6570804957,-79.748976064,130005
570008,43.6577566076,-79.7498735456,130006
570008,43.6583428233,-79.7508671647,130007
570008,43.6583428233,-79.7508671647,140001
570008,43.6585015372,-79.7511367136,140002
570008,43.6591755334,-79.7503587824,140003
570008,43.6598077307,-79.7496288291,140004
570008,43.6598077307,-79.7496288291,150001
570008,43.6602549771,-79.7491122979,150002
570008,43.660828211,-79.748507566,150003
570008,43.6616920704,-79.7478025231,150004
570008,43.6624046557,-79.7470150281,150005
570008,43.6624046557,-79.7470150281,160001
570008,43.6625176338,-79.7468898921,160002
570008,43.6635799318,-79.7457254907,160003
570008,43.6637498673,-79.7455396298,160004
570008,43.6641163888,-79.745135102,160005
570008,43.664136848,-79.7451123504,160006
570008,43.664136848,-79.7451123504,170001
570008,43.6651919254,-79.7439480363,170002
570008,43.6649836298,-79.7436745499,170003
570008,43.6649836298,-79.7436745499,180001
570008,43.6647625402,-79.7433839679,180002
570008,43.6633161647,-79.7414706252,180003
570008,43.6633161647,-79.7414706252,190001
570008,43.663197379,-79.7413131114,190002
570008,43.6620503467,-79.7397669192,190003
570008,43.6618903939,-79.7395507413,190004
570008,43.6618903939,-79.7395507413,200001
570008,43.6611436972,-79.7385468928,200002
570008,43.6613874876,-79.7382825777,200003
570008,43.6613874876,-79.7382825777,210001
570008,43.6618367968,-79.737794431,210002
570008,43.6634392023,-79.7360567073,210003
570008,43.6637096904,-79.7357645252,210004
570008,43.6647408051,-79.7346402492,210005
570008,43.6648839106,-79.7348791035,210006
570008,43.6649443133,-79.7348046564,210007
570008,43.6652832609,-79.7344341231,210008
580007,43.6107478558,-79.74840533,10001
580007,43.6107889073,-79.7484540466,10002
580007,43.6108973194,-79.7485695222,10003
580007,43.6110092373,-79.7486762512,10004
580007,43.6111255611,-79.7487742148,10005
580007,43.611244504,-79.7488646892,10006
580007,43.611392321,-79.7489607614,10007
580007,43.6117411017,-79.7492373116,10008
580007,43.6120826124,-79.7495078194,10009
580007,43.6131699994,-79.7503862181,10010
580007,43.6135423444,-79.7506771676,10011
580007,43.6136838856,-79.7507758562,10012
580007,43.6143712785,-79.7511408422,10013
580007,43.6147262947,-79.7513293004,10014
580007,43.6147262947,-79.7513293004,20001
580007,43.6148349681,-79.751386537,20002
580007,43.615395479,-79.7516760861,20003
580007,43.6155259735,-79.7517527012,20004
580007,43.615653862,-79.7518380456,20005
580007,43.6157773577,-79.7519333957,20006
580007,43.6158982339,-79.7520362361,20007
580007,43.6160146902,-79.7521466042,20008
580007,43.61612674,-79.752265739,20009
580007,43.6162343699,-79.7523924015,20010
580007,43.6162672504,-79.7524350975,20011
580007,43.6162672504,-79.7524350975,30001
580007,43.6163357659,-79.7525253899,30002
580007,43.6164132833,-79.7526154964,30003
580007,43.6164963236,-79.7527166428,30004
580007,43.6167347711,-79.752949663,30005
580007,43.6168039026,-79.7530139182,30006
580007,43.6169011835,-79.7530998996,30007
580007,43.6169584096,-79.7531458113,30008
580007,43.6172232406,-79.7533212806,30009
580007,43.6173617952,-79.7533940169,30010
580007,43.6175536641,-79.7534842421,30011
580007,43.6177273399,-79.753557493,30012
580007,43.6178917299,-79.7536049099,30013
580007,43.6180577987,-79.7536411382,30014
580007,43.618231726,-79.753654896,30015
580007,43.6184039746,-79.7536798427,30016
580007,43.6185763177,-79.7537134632,30017
580007,43.6187533779,-79.7537668162,30018
580007,43.6189811329,-79.753845149,30019
580007,43.6190832065,-79.7538752642,30020
580007,43.6192686791,-79.7539569499,30021
580007,43.6194379752,-79.7540414489,30022
580007,43.6195766239,-79.7541228632,30023
580007,43.6198244171,-79.7543048928,30024
580007,43.6198571079,-79.7543302449,30025
580007,43.6199880732,-79.75445024,30026
580007,43.6200736234,-79.7545339916,30027
580007,43.6202760324,-79.7547652975,30028
580007,43.6207810524,-79.7554997548,30029
580007,43.6209841205,-79.7557917841,30030
580007,43.6212125821,-79.7561006435,30031
580007,43.6217173618,-79.7567310166,30032
580007,43.6220238848,-79.7570977674,30033
580007,43.6222292858,-79.7573562952,30034
580007,43.6228113546,-79.7579739429,30035
580007,43.6232698491,-79.7584887919,30036
580007,43.6234651294,-79.7587277066,30037
580007,43.6237950525,-79.7591770408,30038
580007,43.6237950525,-79.7591770408,40001
580007,43.6246303797,-79.7603162949,40002
580007,43.6258475104,-79.7619584174,40003
580007,43.6258475104,-79.7619584174,50001
580007,43.626186517,-79.7624162771,50002
580007,43.6274411026,-79.7641110165,50003
580007,43.6274411026,-79.7641110165,60001
580007,43.6275964411,-79.7643210349,60002
580007,43.6306072176,-79.7684777243,60003
580007,43.6306072176,-79.7684777243,70001
580007,43.6307424902,-79.768664622,70002
580007,43.6311727051,-79.7692334995,70003
580007,43.6314050586,-79.7694890781,70004
580007,43.6316605168,-79.7697999705,70005
580007,43.6322273092,-79.7705941733,70006
580007,43.6325826588,-79.7710679115,70007
580007,43.6326869341,-79.7712195029,70008
580007,43.6327272225,-79.771281904,70009
580007,43.6327272225,-79.771281904,80001
580007,43.63299179,-79.7716868389,80002
580007,43.6332471544,-79.7720733699,80003
580007,43.6333953934,-79.7724620849,80004
580007,43.6334462803,-79.7726730317,80005
580007,43.6335018718,-79.7729867753,80006
580007,43.6335202127,-79.7733533433,80007
580007,43.6335202127,-79.7733533433,90001
580007,43.6335591566,-79.7741298223,90002
580007,43.6335291819,-79.7746932403,90003
580007,43.6335482962,-79.775384586,90004
580007,43.6335642582,-79.7756978977,90005
580007,43.633579443,-79.776190977,90006
580007,43.6335978738,-79.7763145698,90007
580007,43.6335978738,-79.7763145698,100001
580007,43.6336162779,-79.7764356838,100002
580007,43.6336348278,-79.7765704313,100003
580007,43.6338292039,-79.7771491336,100004
580007,43.6339490279,-79.7774082751,100005
580007,43.63412943,-79.7776909831,100006
580007,43.6341897712,-79.7777765375,100007
580007,43.6343309195,-79.7779249178,100008
580007,43.6343309195,-79.7779249178,110001
580007,43.634470254,-79.7780720958,110002
580007,43.6357147512,-79.7792655115,110003
580007,43.6357721656,-79.7793300539,110004
580007,43.6357721656,-79.7793300539,120001
580007,43.6359963423,-79.7795808971,120002
580007,43.6365516572,-79.7803184529,120003
580007,43.6366374932,-79.7804307717,120004
580007,43.6367288889,-79.7805578552,120005
580007,43.6368212772,-79.7806935971,120006
580007,43.6368359317,-79.7807168557,120007
580007,43.6368359317,-79.7807168557,130001
580007,43.6368661409,-79.7807633547,130002
580007,43.6368780286,-79.7807804706,130003
580007,43.636983403,-79.780951903,130004
580007,43.6370613611,-79.7810854583,130005
580007,43.6370953296,-79.7811467586,130006
580007,43.6372204798,-79.7813996155,130007
580007,43.6373668476,-79.7817846975,130008
580007,43.6374291559,-79.7819706403,130009
580007,43.637433219,-79.7820139494,130010
580007,43.6375015753,-79.7822605181,130011
580007,43.6375316603,-79.782464469,130012
580007,43.6375356786,-79.7826726657,130013
580007,43.6375409031,-79.7828250494,130014
580007,43.6375415443,-79.7830543901,130015
580007,43.6374934591,-79.7835277047,130016
580007,43.6374715443,-79.7836682384,130017
580007,43.6374551923,-79.7837392339,130018
580007,43.6374551923,-79.7837392339,140001
580007,43.6374138288,-79.7839136329,140002
580007,43.6373608151,-79.7840932255,140003
580007,43.6372183964,-79.784417191,140004
580007,43.6370663157,-79.7846793628,140005
580007,43.636920167,-79.7849067011,140006
580007,43.6367990698,-79.7850343547,140007
580007,43.6361963084,-79.7856750398,140008
580007,43.6355918612,-79.7863269033,140009
580007,43.6355918612,-79.7863269033,150001
580007,43.635318564,-79.7866212554,150002
580007,43.6344769115,-79.7875753952,150003
580007,43.6344166046,-79.7876621461,150004
580007,43.6343554631,-79.787755112,150005
580007,43.6342651667,-79.7879007304,150006
580007,43.6342448431,-79.7879370897,150007
580007,43.6341971124,-79.7880211078,150008
580007,43.6341432511,-79.7881213647,150009
580007,43.6341017955,-79.788202777,150010
580007,43.6340374732,-79.7883354755,150011
580007,43.633977678,-79.7884705621,150012
580007,43.6339363929,-79.7885680862,150013
580007,43.6338767813,-79.7887205241,150014
580007,43.6338086008,-79.788914043,150015
580007,43.6335562757,-79.7898290267,150016
580007,43.633527322,-79.7899858058,150017
580007,43.6334848485,-79.7903114506,150018
580007,43.6334492702,-79.7907782785,150019
580007,43.6334449659,-79.7910523308,150020
580007,43.6334354826,-79.7913475612,150021
580007,43.6334259814,-79.7915560153,150022
580007,43.6334145616,-79.7917533508,150023
580007,43.6333942608,-79.792047558,150024
580007,43.633358695,-79.7923457897,150025
580007,43.633336874,-79.7924962259,150026
580007,43.633336874,-79.7924962259,160001
580007,43.6333309915,-79.7925360129,160002
580007,43.6332928124,-79.7927574373,160003
580007,43.6332328475,-79.7930474788,160004
580007,43.633147273,-79.7933851392,160005
580007,43.6330140671,-79.7938167258,160006
580007,43.6328782204,-79.7940834893,160007
580007,43.6328076419,-79.7942212625,160008
580007,43.6328076419,-79.7942212625,170001
580007,43.632570296,-79.7946821987,170002
580007,43.6320977357,-79.795379643,170003
580007,43.6320462811,-79.7954525698,170004
580007,43.6316611526,-79.7959883445,170005
580007,43.6311952899,-79.7966385288,170006
580007,43.6313701264,-79.7969102362,170007
580007,43.6315256144,-79.7971401838,170008
580007,43.6316278334,-79.797270785,170009
580007,43.6319134856,-79.7975489639,170010
580007,43.6323191005,-79.797761532,170011
580007,43.6323191005,-79.797761532,180001
580007,43.6323453631,-79.7977758841,180002
580007,43.6326538991,-79.7979184908,180003
580007,43.6333512446,-79.7983025211,180004
580007,43.6336058429,-79.7986247198,180005
580007,43.6336058429,-79.7986247198,190001
580007,43.6338887375,-79.7989835477,190002
580007,43.63482676,-79.7977660801,190003
580007,43.6353362299,-79.7971521859,190004
580007,43.6353362299,-79.7971521859,200001
580007,43.6358368247,-79.7965508554,200002
580007,43.6360661814,-79.7962710599,200003
580007,43.6361950017,-79.7961060845,200004
580007,43.6363055825,-79.7959191576,200005
580007,43.6363715966,-79.7957752709,200006
580007,43.6364832459,-79.7955188967,200007
580007,43.6365720758,-79.7952332241,200008
580007,43.6366255978,-79.7947585775,200009
580007,43.6366313634,-79.7947076333,200010
580007,43.6366673367,-79.7942767273,200011
580007,43.6366897196,-79.7935820298,200012
580007,43.6366897196,-79.7935820298,210001
580007,43.6367018803,-79.7931987093,210002
580007,43.6367284532,-79.7923898717,210003
580007,43.6367459885,-79.792089505,210004
580007,43.6367830525,-79.7917627125,210005
580007,43.6368609132,-79.791462376,210006
580007,43.6368723276,-79.791434873,210007
580007,43.6370004811,-79.7911223695,210008
580007,43.6374157811,-79.7904619357,210009
580009,43.6374157811,-79.7904619357,10001
580009,43.6374875043,-79.7903476797,10002
580009,43.6377447859,-79.7899854687,10003
580009,43.6367890562,-79.7886719356,10004
580009,43.6362982741,-79.7879863107,10005
580009,43.635318564,-79.7866212554,10006
580009,43.6357236045,-79.786184164,10007
580009,43.6357236045,-79.786184164,20001
580009,43.6361963084,-79.7856750398,20002
580009,43.6367990698,-79.7850343547,20003
580009,43.636920167,-79.7849067011,20004
580009,43.6370663157,-79.7846793628,20005
580009,43.637125562,-79.7845777496,20006
580009,43.637125562,-79.7845777496,30001
580009,43.6372183964,-79.784417191,30002
580009,43.6373608151,-79.7840932255,30003
580009,43.6374138288,-79.7839136329,30004
580009,43.6374715443,-79.7836682384,30005
580009,43.6374934591,-79.7835277047,30006
580009,43.6375415443,-79.7830543901,30007
580009,43.6375409031,-79.7828250494,30008
580009,43.6375356786,-79.7826726657,30009
580009,43.6375316603,-79.782464469,30010
580009,43.6375015753,-79.7822605181,30011
580009,43.637433219,-79.7820139494,30012
580009,43.6374291559,-79.7819706403,30013
580009,43.6373668476,-79.7817846975,30014
580009,43.6372927307,-79.7815890758,30015
580009,43.6372927307,-79.7815890758,40001
580009,43.6372204798,-79.7813996155,40002
580009,43.6370953296,-79.7811467586,40003
580009,43.6370613611,-79.7810854583,40004
580009,43.636983403,-79.780951903,40005
580009,43.6368780286,-79.7807804706,40006
580009,43.6368661409,-79.7807633547,40007
580009,43.6368212772,-79.7806935971,40008
580009,43.6367288889,-79.7805578552,40009
580009,43.6366374932,-79.7804307717,40010
580009,43.6365516572,-79.7803184529,40011
580009,43.6362557449,-79.779926488,40012
580009,43.6362557449,-79.779926488,50001
580009,43.6359963423,-79.7795808971,50002
580009,43.6357147512,-79.7792655115,50003
580009,43.6346640245,-79.7782578416,50004
580009,43.6346640245,-79.7782578416,60001
580009,43.634470254,-79.7780720958,60002
580009,43.6341897712,-79.7777765375,60003
580009,43.63412943,-79.7776909831,60004
580009,43.6339490279,-79.7774082751,60005
580009,43.6338292039,-79.7771491336,60006
580009,43.6337510805,-79.7769164201,60007
580009,43.6337510805,-79.7769164201,70001
580009,43.6336348278,-79.7765704313,70002
580009,43.6336162779,-79.7764356838,70003
580009,43.633579443,-79.776190977,70004
580009,43.6335642582,-79.7756978977,70005
580009,43.6335482962,-79.775384586,70006
580009,43.6335397342,-79.7750897192,70007
580009,43.6335397342,-79.7750897192,80001
580009,43.6335291819,-79.7746932403,80002
580009,43.6335591566,-79.7741298223,80003
580009,43.6335019517,-79.7729942116,80004
580009,43.6335019517,-79.7729942116,90001
580009,43.6335018718,-79.7729867753,90002
580009,43.6334462803,-79.7726730317,90003
580009,43.6333953934,-79.7724620849,90004
580009,43.6332471544,-79.7720733699,90005
580009,43.63299179,-79.7716868389,90006
580009,43.6326869341,-79.7712195029,90007
580009,43.6325826588,-79.7710679115,90008
580009,43.6322273092,-79.7705941733,90009
580009,43.6316827695,-79.771199057,90010
580009,43.6316827695,-79.771199057,100001
580009,43.6274161492,-79.7759330275,100002
580009,43.6267219502,-79.7766908324,100003
580009,43.6267219502,-79.7766908324,110001
580009,43.6224124365,-79.7813926585,110002
580009,43.6215093388,-79.7801268634,110003
580009,43.6215093388,-79.7801268634,120001
580009,43.6184983051,-79.7759070062,120002
580009,43.6189769747,-79.7753705629,120003
580009,43.6189769747,-79.7753705629,130001
580009,43.6210776014,-79.7730188983,130002
580009,43.6210776014,-79.7730188983,140001
580009,43.6213462836,-79.772717213,140002
580009,43.623359205,-79.7705877732,140003
580009,43.6215256206,-79.7680446708,140004
580009,43.6215256206,-79.7680446708,150001
580009,43.6212431703,-79.7676525872,150002
580009,43.6198068122,-79.7652961141,150003
580009,43.6197051765,-79.7651395534,150004
580009,43.6190007075,-79.7640236697,150005
580009,43.6182778199,-79.7629540457,150006
580009,43.6179734257,-79.7625327125,150007
580009,43.6179332535,-79.7624814839,150008
580009,43.6176602294,-79.7621301542,150009
580009,43.6176081664,-79.7620618194,150010
580009,43.6175141172,-79.7619410548,150011
580009,43.6165366556,-79.7607292314,150012
580009,43.6157719661,-79.7597101213,150013
580009,43.613726744,-79.7571026253,150014
580009,43.6123022193,-79.7551913328,150015
580009,43.6118572093,-79.7545932946,150016
580009,43.6100386541,-79.7521400664,150017
580009,43.610239042,-79.7518558665,150018
580009,43.6111207844,-79.7505600087,150019
580009,43.6111748703,-79.7504832973,150020
580009,43.611229721,-79.7503941778,150021
580009,43.6112553256,-79.7503477969,150022
580009,43.6113037935,-79.7502513741,150023
580009,43.6113468195,-79.7501513463,150024
580009,43.6113852902,-79.7500464558,150025
580009,43.6114985161,-79.7497789189,150026
580009,43.6116013456,-79.7495487729,150027
580009,43.6116013456,-79.7495487729,160001
580009,43.6117411017,-79.7492373116,160002
580009,43.6118096495,-79.7490834668,160003
580009,43.6127214599,-79.7470012333,160004
580009,43.6128421653,-79.7467595534,160005
580009,43.6129585866,-79.7465377895,160006
580009,43.6129771103,-79.7465027059,160007
580009,43.6131157099,-79.7462507382,160008
580009,43.6132597644,-79.746003613,160009
580009,43.6134074736,-79.7457613677,160010
580009,43.6134835988,-79.7456420562,160011
580009,43.6136377038,-79.7454083509,160012
580009,43.61371657,-79.7452926993,160013
580009,43.6137972638,-79.745179488,160014
580009,43.6139595919,-79.7449567626,160015
580009,43.6141131626,-79.744756525,160016
580009,43.6139955426,-79.7445408613,160017
580009,43.6139955426,-79.7445408613,170001
580009,43.6129083853,-79.7425410377,170002
580009,43.6128723781,-79.7424599982,170003
580009,43.612815885,-79.7423174237,170004
580009,43.6127665387,-79.7421697435,170005
580009,43.6127234663,-79.7420194543,170006
580009,43.6126866541,-79.741865317,170007
580009,43.6126579163,-79.7417085332,170008
580009,43.6126354523,-79.7415491401,170009
580009,43.612620176,-79.741388358,170010
580009,43.6126120874,-79.7412261868,170011
580009,43.6126112001,-79.7410638655,170012
580009,43.6126175278,-79.7409026328,170013
580009,43.6126310568,-79.7407412498,170014
580009,43.6126518144,-79.7405821943,170015
580009,43.6126797871,-79.7404242274,170016
580009,43.6127141018,-79.7402698456,170017
580009,43.6127556452,-79.7401177912,170018
580009,43.6129126781,-79.73949737,170019
580009,43.6126606206,-79.7393390561,170020
580009,43.6126606206,-79.7393390561,180001
580009,43.6122689354,-79.7390931971,180002
580009,43.611059954,-79.7383005841,180003
580009,43.6110156257,-79.7382816836,180004
580009,43.6109687062,-79.738272751,180005
580009,43.61092281,-79.7382749498,180006
580009,43.6108770095,-79.738285821,180007
580009,43.6108331189,-79.7383065659,180008
580009,43.6107920245,-79.7383359266,180009
580009,43.6107546402,-79.7383751233,180010
580009,43.6107218253,-79.7384204204,180011
580009,43.6106944936,-79.7384730381,180012
580009,43.6103887871,-79.7392464874,180013
580009,43.6103887871,-79.7392464874,190001
580009,43.6100690545,-79.7400549188,190002
580009,43.60974161,-79.7408994386,190003
580009,43.6096649446,-79.7411327639,190004
580009,43.6095946073,-79.741368435,190005
580009,43.6095367086,-79.741588976,190006
580009,43.6095367086,-79.741588976,200001
580009,43.6095315256,-79.7416089109,200002
580009,43.6094747858,-79.7418529716,200003
580009,43.609424374,-79.7420993783,200004
580009,43.6093820907,-79.7423480935,200005
580009,43.6093461219,-79.742597916,200006
580009,43.6093173949,-79.7428513048,200007
580009,43.609295869,-79.7431045434,200008
580009,43.6092815713,-79.7433601097,200009
580009,43.6092744745,-79.7436155259,200010
580009,43.6092745788,-79.7438707922,200011
580009,43.6092809839,-79.7441259274,200012
580009,43.6092954902,-79.7443808941,200013
580009,43.6093171839,-79.7446344722,200014
580009,43.6093509605,-79.744922496,200015
580009,43.6093683746,-79.7450324199,200016
580009,43.6093683746,-79.7450324199,210001
580009,43.6094304479,-79.745437577,210002
580009,43.6094734585,-79.7456646904,210003
580009,43.6095236566,-79.7458904156,210004
580009,43.6095810015,-79.746111036,210005
580009,43.6096455203,-79.7463290295,210006
580009,43.6097154128,-79.7465444334,210007
580009,43.6097924385,-79.7467534938,210008
580009,43.6101704271,-79.74755855,210009
580009,43.6102704083,-79.7477262438,210010
580009,43.6103831004,-79.7479035879,210011
580009,43.6105871554,-79.7482017175,210012
580009,43.6106858148,-79.7483310258,210013
580009,43.6107478558,-79.74840533,210014
600004,43.6107478558,-79.74840533,10001
600004,43.6107889073,-79.7484540466,10002
600004,43.6108973194,-79.7485695222,10003
600004,43.6110092373,-79.7486762512,10004
600004,43.6111255611,-79.7487742148,10005
600004,43.611244504,-79.7488646892,10006
600004,43.611392321,-79.7489607614,10007
600004,43.6117411017,-79.7492373116,10008
600004,43.6120826124,-79.7495078194,10009
600004,43.6131699994,-79.7503862181,10010
600004,43.6135423444,-79.7506771676,10011
600004,43.6136838856,-79.7507758562,10012
600004,43.6143712785,-79.7511408422,10013
600004,43.6142074208,-79.7517192543,10014
600004,43.6142074208,-79.7517192543,20001
600004,43.6140704384,-79.7522029234,20002
600004,43.6140254945,-79.7523748714,20003
600004,43.6139742084,-79.7525432325,20004
600004,43.61391658,-79.7527080065,20005
600004,43.6138516958,-79.7528679732,20006
600004,43.613781356,-79.7530230953,20007
600004,43.6137046471,-79.7531721523,20008
600004,43.6136224693,-79.7533151256,20009
600004,43.6127411239,-79.7545676163,20010
600004,43.6127411239,-79.7545676163,30001
600004,43.6123022193,-79.7551913328,30002
600004,43.613726744,-79.7571026253,30003
600004,43.6140243984,-79.7574819056,30004
600004,43.6140243984,-79.7574819056,40001
600004,43.6157719661,-79.7597101213,40002
600004,43.6165366556,-79.7607292314,40003
600004,43.6175141172,-79.7619410548,40004
600004,43.6176081664,-79.7620618194,40005
600004,43.6176602294,-79.7621301542,40006
600004,43.6179332535,-79.7624814839,40007
600004,43.6179734257,-79.7625327125,40008
600004,43.6182778199,-79.7629540457,40009
600004,43.6190007075,-79.7640236697,40010
600004,43.6197051765,-79.7651395534,40011
600004,43.6198068122,-79.7652961141,40012
600004,43.6209232673,-79.7671274166,40013
600004,43.6209232673,-79.7671274166,50001
600004,43.6212431703,-79.7676525872,50002
600004,43.6230438626,-79.7701504768,50003
600004,43.6230438626,-79.7701504768,60001
600004,43.623359205,-79.7705877732,60002
600004,43.6252158201,-79.7731008128,60003
600004,43.6274161492,-79.7759330275,60004
600004,43.6277641691,-79.7763969924,60005
600004,43.6277641691,-79.7763969924,70001
600004,43.6285661649,-79.7774665795,70002
600004,43.6291646365,-79.7781969543,70003
600004,43.6296682114,-79.7788945563,70004
600004,43.6299916891,-79.7793379791,70005
600004,43.6299916891,-79.7793379791,80001
600004,43.6314245286,-79.7813072488,80002
600004,43.6315634343,-79.7814990629,80003
600004,43.6329322864,-79.78338171,80004
600004,43.63329407,-79.7838727547,80005
600004,43.63329407,-79.7838727547,90001
600004,43.635318564,-79.7866212554,90002
600004,43.6357097192,-79.7871662951,90003
600004,43.6357097192,-79.7871662951,100001
600004,43.6362982741,-79.7879863107,100002
600004,43.6367890562,-79.7886719356,100003
600004,43.6377447859,-79.7899854687,100004
600004,43.6381175935,-79.7904999259,100005
600004,43.6381175935,-79.7904999259,110001
600004,43.6393730639,-79.7922327565,110002
600004,43.6431505545,-79.7973012714,110003
600004,43.6441288488,-79.7986295069,110004
600004,43.6441288488,-79.7986295069,120001
600004,43.6444065247,-79.7990058589,120002
600004,43.6454813017,-79.8004351417,120003
600004,43.6455551683,-79.8005241854,120004
600004,43.6459815259,-79.8009980308,120005
600004,43.6464232176,-79.8013029471,120006
600004,43.646812095,-79.8016374365,120007
600004,43.6469832969,-79.801821264,120008
600004,43.6471372515,-79.801991796,120009
600004,43.6471372515,-79.801991796,130001
600004,43.6471381647,-79.8019930178,130002
600004,43.6473449716,-79.8021377012,130003
600004,43.6474744291,-79.8022045657,130004
600004,43.6475934647,-79.8022220393,130005
600004,43.6477145643,-79.8021787139,130006
600004,43.6478217319,-79.8020947466,130007
600004,43.6479924672,-79.8018904788,130008
600004,43.648149062,-79.8016257325,130009
600004,43.6483749234,-79.8012690893,130010
600004,43.6484851711,-79.8011354591,130011
600004,43.6484851711,-79.8011354591,140001
600004,43.6486763232,-79.8009035006,140002
600004,43.6491090897,-79.8004435345,140003
600004,43.649679419,-79.7998791427,140004
600004,43.6499299914,-79.8003329544,140005
600004,43.6500996265,-79.8006246994,140006
600004,43.6501079496,-79.8006456139,140007
600004,43.6501079496,-79.8006456139,150001
600004,43.6502104873,-79.8008928153,150002
600004,43.6503407527,-79.8013800285,150003
600004,43.6504413872,-79.801875273,150004
600004,43.6505333926,-79.8021487275,150005
600004,43.6507683757,-79.8026623859,150006
600004,43.6511419408,-79.8033406999,150007
600004,43.65120753,-79.8034993615,150008
600004,43.6515120768,-79.8045523064,150009
600004,43.6517796791,-79.8054311482,150010
600004,43.6518510164,-79.8056231809,150011
600004,43.6518510164,-79.8056231809,160001
600004,43.651870452,-79.8056736375,160002
600004,43.6521160345,-79.8060829468,160003
600004,43.6521347446,-79.8060639753,160004
600004,43.652155294,-79.8060486876,160005
600004,43.6521777086,-79.8060395631,160006
600004,43.652212778,-79.8060351481,160007
600004,43.6522244937,-79.806036156,160008
600004,43.6522470766,-79.8060431489,160009
600004,43.6522670366,-79.8060576341,160010
600004,43.6522852481,-79.8060771141,160011
600004,43.6523016979,-79.8061003492,160012
600004,43.6523145857,-79.806127375,160013
600004,43.6523201424,-79.8061421456,160014
600004,43.6523305627,-79.8061915413,160015
600004,43.6523311066,-79.8062436128,160016
600004,43.6523260549,-79.8062771943,160017
600004,43.6523173636,-79.8063071278,160018
600004,43.6522997478,-79.8063446783,160019
600004,43.6522846773,-79.8063672978,160020
600004,43.6524155435,-79.8065693148,160021
600004,43.6525496477,-79.8067365469,160022
600004,43.6532942803,-79.8075997736,160023
600004,43.6535703548,-79.8079117709,160024
600004,43.6538473417,-79.808224993,160025
600004,43.6543148709,-79.8089374812,160026
600004,43.654600542,-79.8093931519,160027
600004,43.6546389449,-79.8094494377,160028
600004,43.6546855143,-79.8095117628,160029
600004,43.6547274664,-79.8095630183,160030
600004,43.6547666403,-79.8096068881,160031
600004,43.6547875776,-79.8096287964,160032
600004,43.6548913121,-79.8097333962,160033
600004,43.6549994572,-79.8098292285,160034
600004,43.6549994572,-79.8098292285,170001
600004,43.6550021836,-79.8098316549,170002
600004,43.65508651,-79.8098882744,170003
600004,43.6551526127,-79.8099241721,170004
600004,43.6551640185,-79.8098954243,170005
600004,43.6551781508,-79.8098691028,170006
600004,43.6551959355,-79.8098476696,170007
600004,43.6552164596,-79.8098299026,170008
600004,43.6552495996,-79.8098131265,170009
600004,43.6552846691,-79.8098087134,170010
600004,43.6553081133,-79.8098119707,170011
600004,43.6553198677,-79.8098166989,170012
600004,43.6553407404,-79.8098324082,170013
600004,43.6553689826,-79.8098640933,170014
600004,43.6553892262,-79.8099058575,170015
600004,43.6553985381,-79.8099354364,170016
600004,43.6554033877,-79.8099688237,170017
600004,43.655403904,-79.8100184182,170018
600004,43.6553988384,-79.8100507613,170019
600004,43.6553944922,-79.8100657286,170020
600004,43.6561771369,-79.8104309928,170021
600004,43.6567589372,-79.8106179292,170022
600004,43.6575504606,-79.8107982493,170023
600004,43.6576950748,-79.8108512022,170024
600004,43.6578363075,-79.810925305,170025
600004,43.6580005484,-79.8110473208,170026
600004,43.6580669087,-79.8111080198,170027
600004,43.6580669087,-79.8111080198,180001
600004,43.6581669121,-79.8112002996,180002
600004,43.6583135224,-79.8113586298,180003
600004,43.6584906002,-79.8115895303,180004
600004,43.6589428295,-79.8122180675,180005
600004,43.6590271822,-79.8123639873,180006
600004,43.659114712,-79.812555732,180007
600004,43.6591933681,-79.8127600541,180008
600004,43.6592585851,-79.8129708426,180009
600004,43.6592661345,-79.8130041792,180010
600004,43.6592661345,-79.8130041792,190001
600004,43.6592944542,-79.8131301213,190002
600004,43.6593271857,-79.8133341092,190003
600004,43.6593506716,-79.8136883434,190004
600004,43.6593987576,-79.8139838043,190005
600004,43.6594708785,-79.8142527484,190006
600004,43.6595543671,-79.8144892241,190007
600004,43.6596855536,-79.8147235218,190008
600004,43.6598909551,-79.8150816219,190009
600004,43.6598909551,-79.8150816219,200001
600004,43.6601614786,-79.8155550242,200002
600004,43.6611842773,-79.814421182,200003
600004,43.6613951319,-79.8141764255,200004
